ID,Severity,Start_Lat,Start_Lng,StartTime,EndTime,Distance(mi),DelayFromTypicalTraffic(mins),DelayFromFreeFlowSpeed(mins),Congestion_Speed,Description,Street,City,County,State,Country,ZipCode,LocalTimeZone,WeatherStation_AirportCode,WeatherTimeStamp,Temperature(F),WindChill(F),Humidity(%),Pressure(in),Visibility(mi),WindDir,WindSpeed(mph),Precipitation(in),Weather_Event,Weather_Conditions
C-15298911,1,25.853386,-80.208176,2022-04-18 11:23:00+00:00,2022-04-18 12:05:33+00:00,3.1600000858306885,1.0,1.0,Fast,Delays of one minute on I-95 Southbound between FL-924 119th St and Exit 7 6th Ct. Average speed 30 mph.,I-95 S,Miami,Miami-Dade,FL,US,33150,US/Eastern,KOPF,2022-04-18T07:53:00.000-04:00,76.0,76.0,85.0,29.93,10.0,ESE,5.0,0.0,,Fair
C-8536161,1,25.732981,-80.343857,2022-02-04 21:35:00+00:00,2022-02-04 22:29:55+00:00,5.010000228881836,2.0,9.0,Moderate,Delays of nine minutes and delays increasing on SR-976 Westbound in Olympia Heights. Average speed 15 mph.,SW 40th St,Miami,Miami-Dade,FL,US,33165-5344,US/Eastern,KMIA,2022-02-04T16:53:00.000-05:00,78.0,78.0,66.0,30.12,10.0,SSE,9.0,0.0,,Partly Cloudy
C-11460668,2,25.660093,-80.37557199999998,2022-06-23 11:09:00+00:00,2022-06-23 12:21:07+00:00,2.450000047683716,5.0,6.0,Slow,Delays of six minutes and delays increasing on SR-874-TOLL Northbound between FL-821 Florida's Tpke and FL-874-TOLL. Average speed ten mph.,S Dade Expy N,Miami,Miami-Dade,FL,US,33176,US/Eastern,KTMB,2022-06-23T06:53:00.000-04:00,72.0,72.0,93.0,29.92,10.0,CALM,0.0,0.0,,Fair
C-12311894,1,25.660093,-80.37557199999998,2022-02-09 11:26:00+00:00,2022-02-09 12:33:53+00:00,2.450000047683716,4.0,4.0,Moderate,Delays of four minutes on SR-874-TOLL Northbound between FL-821 Florida's Tpke and FL-874-TOLL. Average speed 15 mph.,S Dade Expy N,Miami,Miami-Dade,FL,US,33176,US/Eastern,KTMB,2022-02-09T06:45:00.000-05:00,64.0,64.0,90.0,29.97,10.0,N,9.0,0.0,,Cloudy
C-5494815,0,25.872623,-80.172195,2022-01-28 19:32:00+00:00,2022-01-28 20:23:58+00:00,2.640000104904175,1.0,4.0,Moderate,Delays of four minutes and delays increasing on US-1 Biscayne Blvd Southbound in Biscayne Park. Average speed ten mph.,Biscayne Blvd,Miami,Miami-Dade,FL,US,33138,US/Eastern,KOPF,2022-01-28T14:53:00.000-05:00,73.0,73.0,64.0,29.92,10.0,WNW,13.0,0.0,,Fair
C-2183876,1,25.876511,-80.209122,2022-05-25 21:18:00+00:00,2022-05-25 22:27:38+00:00,2.5899999141693115,1.0,2.0,Fast,Delays of two minutes and delays easing on I-95 Southbound between Exit 10B FL-916 135th St and Exits 8A 8B FL-932 103rd St. Average speed 25 mph.,I-95 S,Miami,Miami-Dade,FL,US,33168,US/Eastern,KOPF,2022-05-25T16:53:00.000-04:00,87.0,87.0,55.0,30.02,10.0,SE,18.0,0.0,,Partly Cloudy
C-23747810,1,25.779343,-80.32067099999998,2022-09-07 22:40:00+00:00,2022-09-07 23:22:07+00:00,3.059999942779541,0.0,2.0,Fast,Delays of two minutes on Palmetto Express Lanes Southbound in Flagami. Average speed 30 mph.,Palmetto Expy S,Miami,Miami-Dade,FL,US,33126,US/Eastern,KMIA,2022-09-07T18:53:00.000-04:00,85.0,85.0,67.0,29.85,10.0,SW,7.0,0.0,,Mostly Cloudy
C-26172831,1,25.819435,-80.32173900000002,2022-08-03 22:35:00+00:00,2022-08-03 23:19:10+00:00,3.059999942779541,0.0,2.0,Fast,Delays of two minutes on SR-826 Southbound in Doral. Average speed 30 mph.,Palmetto Expy S,Miami,Miami-Dade,FL,US,33166,US/Eastern,KMIA,2022-08-03T18:53:00.000-04:00,86.0,86.0,61.0,29.99,10.0,ESE,12.0,0.0,,Partly Cloudy
C-25003648,1,25.78117,-80.353256,2022-01-26 12:39:00+00:00,2022-01-26 14:10:56+00:00,2.5999999046325684,3.0,3.0,Moderate,Delays of three minutes and delays increasing on SR-836-TOLL Eastbound between FL-821 Florida's Tpke and FL-826. Average speed 20 mph.,NW 97th Ave,Miami,Miami-Dade,FL,US,33172,US/Eastern,KMIA,2022-01-26T07:53:00.000-05:00,72.0,72.0,91.0,29.99,10.0,VAR,5.0,0.0,,Mostly Cloudy
C-9130095,0,25.746525,-80.21994000000002,2022-04-21 19:55:00+00:00,2022-04-21 21:27:58+00:00,1.5099999904632568,0.0,3.0,Slow,Delays of three minutes and delays easing on US-1 Dixie Hwy Southbound between US-1 and 17th Ave. Average speed ten mph.,SW 3rd Ave,Miami,Miami-Dade,FL,US,33145-3919,US/Eastern,KMIA,2022-04-21T15:53:00.000-04:00,81.0,81.0,54.0,30.17,10.0,ENE,17.0,0.0,,Mostly Cloudy
C-12882863,0,25.766157,-80.190788,2022-04-25 20:30:00+00:00,2022-04-25 21:13:11+00:00,1.0299999713897705,2.0,2.0,Slow,Delays of two minutes on US-1 Brickell Ave Southbound between Biscayne Blvd and US-1 Brickell Ave. Average speed five mph.,SE 8th St,Miami,Miami-Dade,FL,US,33131,US/Eastern,KMIA,2022-04-25T16:53:00.000-04:00,82.0,82.0,60.0,30.06,10.0,E,13.0,0.0,,Partly Cloudy
C-31037754,0,25.766729,-80.190651,2022-03-11 23:29:00+00:00,2022-03-12 00:14:35+00:00,0.6200000047683716,1.0,2.0,Slow,Delays of two minutes on US-1 Brickell Ave Southbound between I-95 Exits 1B 2A 2B 2C and US-1 Brickell Ave. Average speed five mph.,Brickell Ave,Miami,Miami-Dade,FL,US,33131,US/Eastern,KMIA,2022-03-11T18:53:00.000-05:00,79.0,79.0,79.0,29.94,10.0,SSE,10.0,0.0,,Fair
C-25151501,1,25.856649,-80.208282,2022-03-09 22:44:00+00:00,2022-03-09 23:31:42+00:00,3.4600000381469727,1.0,2.0,Fast,Delays of two minutes and delays increasing on I-95 Southbound between Exit 10A FL-922 125th St and Exit 7 6th Ct. Average speed 30 mph.,I-95 S,Miami,Miami-Dade,FL,US,33150,US/Eastern,KOPF,2022-03-09T17:53:00.000-05:00,80.0,80.0,67.0,29.95,10.0,S,14.0,0.0,,Partly Cloudy
C-5204003,1,25.952299,-80.179802,2022-07-03 20:05:00+00:00,2022-07-03 21:04:18+00:00,3.059999942779541,1.0,1.0,Fast,Delays of one minute on I-95 Southbound between I-95 Express Ln and Exit 14 FL-860 Miami Gardens Dr. Average speed 30 mph.,I-95 S,Miami,Miami-Dade,FL,US,33179,US/Eastern,KHWO,2022-07-03T15:53:00.000-04:00,89.0,89.0,55.0,30.06,10.0,ESE,14.0,0.0,,Fair
C-6940489,0,25.760889,-80.38906899999998,2022-03-02 13:11:00+00:00,2022-03-02 13:52:56+00:00,1.2400000095367432,1.0,2.0,Moderate,Delays of two minutes on US-41 8th St Eastbound in Tamiami. Average speed ten mph.,SW 8th St,Miami,Miami-Dade,FL,US,33184-1709,US/Eastern,KTMB,2022-03-02T08:18:00.000-05:00,68.0,68.0,81.0,30.1,8.0,ENE,8.0,0.0,,Light Rain
C-12328456,0,25.703295,-80.30954,2022-02-08 12:45:00+00:00,2022-02-08 13:26:55+00:00,1.4199999570846558,1.0,2.0,Moderate,Delays of two minutes on SR-986 Eastbound in South Miami. Average speed 15 mph.,Sunset Dr,Miami,Miami-Dade,FL,US,33143-4200,US/Eastern,KMIA,2022-02-08T07:43:00.000-05:00,69.0,69.0,100.0,30.04,5.0,CALM,0.0,0.0,,Mostly Cloudy
C-21936445,1,25.70603,-80.287544,2022-08-25 20:04:00+00:00,2022-08-25 20:45:25+00:00,2.539999961853028,4.0,7.0,Slow,Delays of seven minutes on US-1 Dixie Hwy Southbound between Orduna Dr and 70th St. Average speed ten mph.,S Dixie Hwy,Miami,Miami-Dade,FL,US,33143,US/Eastern,KMIA,2022-08-25T15:53:00.000-04:00,91.0,91.0,59.0,29.99,10.0,SE,12.0,0.0,,Partly Cloudy
C-30966075,0,25.774166,-80.187134,2022-03-23 22:06:00+00:00,2022-03-23 22:50:16+00:00,2.25,1.0,4.0,Slow,Delays of four minutes on US-1 Biscayne Blvd Northbound between US-1 Brickell Ave and Flagler St. Average speed ten mph.,S Biscayne Blvd,Miami,Miami-Dade,FL,US,33132,US/Eastern,KMIA,2022-03-23T17:53:00.000-04:00,82.0,82.0,67.0,29.96,10.0,SE,15.0,0.0,,Partly Cloudy
C-23740360,1,25.63678,-80.308563,2022-09-08 11:17:00+00:00,2022-09-08 12:07:11+00:00,4.460000038146973,11.0,13.0,Moderate,Severe delays of 13 minutes and delays increasing on Old Cutler Rd Northbound in Kings Bay. Average speed ten mph.,Old Cutler Rd,Miami,Miami-Dade,FL,US,33158,US/Eastern,KTMB,2022-09-08T06:53:00.000-04:00,78.0,78.0,90.0,29.8,10.0,CALM,0.0,0.0,,Fair
C-5752503,0,25.963524,-80.14765899999998,2022-08-26 17:40:00+00:00,2022-08-26 18:32:26+00:00,1.25,0.0,3.0,Slow,Delays of three minutes and delays increasing on Ne 203rd St Eastbound in Aventura. Average speed ten mph.,W Dixie Hwy,Miami,Miami-Dade,FL,US,33180,US/Eastern,KHWO,2022-08-26T13:53:00.000-04:00,92.0,92.0,52.0,29.99,10.0,ESE,13.0,0.0,,Fair
C-23736035,0,25.831303,-80.184288,2022-09-08 18:39:00+00:00,2022-09-08 19:21:18+00:00,0.7599999904632568,2.0,2.0,Moderate,Delays of two minutes on US-1 Biscayne Blvd Southbound between 68th St and US-1 Biscayne Blvd. Average speed ten mph.,Biscayne Blvd,Miami,Miami-Dade,FL,US,33137-2222,US/Eastern,KMIA,2022-09-08T14:49:00.000-04:00,82.0,82.0,74.0,29.75,10.0,S,7.0,0.0,,Mostly Cloudy
C-7484336,0,25.570662,-80.37728100000002,2022-04-06 12:17:00+00:00,2022-04-06 13:00:15+00:00,1.7300000190734863,0.0,2.0,Moderate,Delays of two minutes on US-1 Dixie Hwy Northbound between 224th St and US-1 Dixie Hwy. Average speed 15 mph.,S Dixie Hwy,Miami,Miami-Dade,FL,US,33189,US/Eastern,KHST,2022-04-06T07:56:00.000-04:00,78.0,78.0,86.0,29.89,10.0,SSE,5.0,0.0,,Cloudy
C-17579058,0,25.655388,-80.32888,2022-02-19 22:50:00+00:00,2022-02-19 23:35:45+00:00,3.0899999141693115,2.0,3.0,Moderate,Delays of three minutes and delays increasing on US-1 Dixie Hwy Southbound between 95th St and 124th St. Average speed 15 mph.,S Dixie Hwy,Miami,Miami-Dade,FL,US,33156,US/Eastern,KTMB,2022-02-19T17:53:00.000-05:00,74.0,74.0,85.0,30.11,10.0,NNE,10.0,0.0,,Light Rain
C-7473789,0,25.739611,-80.238548,2022-02-10 12:53:00+00:00,2022-02-10 13:48:05+00:00,1.0299999713897705,1.0,2.0,Moderate,Delays of two minutes and delays easing on US-1 Dixie Hwy Northbound between Trade Ave and US-1 Dixie Hwy. Average speed ten mph.,S Dixie Hwy,Miami,Miami-Dade,FL,US,33133-3728,US/Eastern,KMIA,2022-02-10T07:53:00.000-05:00,60.0,60.0,72.0,30.06,10.0,N,6.0,0.0,,Fair
C-1118368,0,25.714029,-80.43026,2022-02-02 23:02:00+00:00,2022-02-02 23:43:51+00:00,2.0199999809265137,1.0,2.0,Moderate,Delays of two minutes on Sw 56th St Westbound in Kendall West. Average speed 15 mph.,SW 56th St,Miami,Miami-Dade,FL,US,33175-5703,US/Eastern,KTMB,2022-02-02T17:53:00.000-05:00,73.0,73.0,66.0,30.07,10.0,E,14.0,0.0,,Fair
C-10263168,1,25.832182,-80.206047,2022-01-11 13:02:00+00:00,2022-01-11 13:43:45+00:00,4.099999904632568,0.0,2.0,Fast,Delays of two minutes on I-95 Southbound between Exits 8A 8B FL-932 103rd St and Exits 4 4B FL-112-TOLL Airport Expy. Average speed 30 mph.,I-95 S,Miami,Miami-Dade,FL,US,33127,US/Eastern,KMIA,2022-01-11T07:53:00.000-05:00,65.0,65.0,90.0,30.2,10.0,NNW,8.0,0.0,,Partly Cloudy
C-33028129,1,25.788546,-80.207397,2022-05-23 18:29:00+00:00,2022-05-23 19:24:51+00:00,2.4800000190734863,3.0,4.0,Moderate,Delays of four minutes and delays increasing on SR-836-TOLL Eastbound between FL-836-TOLL and I-95. Average speed 15 mph.,SR-836-TOLL,Miami,Miami-Dade,FL,US,33136,US/Eastern,KMIA,2022-05-23T14:53:00.000-04:00,87.0,87.0,59.0,30.06,10.0,ESE,18.0,0.0,,Mostly Cloudy
C-11972891,0,25.572229,-80.375916,2022-09-02 22:27:00+00:00,2022-09-02 23:09:20+00:00,1.940000057220459,0.0,3.0,Moderate,Delays of three minutes on US-1 Dixie Hwy Southbound between Belview Dr and 211th St. Average speed ten mph.,S Dixie Hwy,Miami,Miami-Dade,FL,US,33189,US/Eastern,KHST,2022-09-02T18:56:00.000-04:00,87.0,87.0,70.0,29.97,10.0,E,8.0,0.0,,Fair
C-10234063,0,25.76269,-80.316132,2022-01-14 22:55:00+00:00,2022-01-14 23:35:49+00:00,1.440000057220459,2.0,3.0,Moderate,Delays of three minutes on US-41 8th St Westbound in Flagami. Average speed ten mph.,SW 8th St,Miami,Miami-Dade,FL,US,33144-4542,US/Eastern,KMIA,2022-01-14T17:53:00.000-05:00,69.0,69.0,45.0,29.97,10.0,WNW,5.0,0.0,,Fair
C-14099440,1,25.750134,-80.209633,2022-06-10 21:33:00+00:00,2022-06-10 22:19:14+00:00,0.9499999880790708,0.0,1.0,Slow,Delays of one minute on I-95 Southbound between Exit 1A 25th Rd and US-1 Dixie Hwy. Average speed 15 mph.,I-95 S,Miami,Miami-Dade,FL,US,33129,US/Eastern,KMIA,2022-06-10T17:53:00.000-04:00,82.0,82.0,71.0,29.95,10.0,SW,7.0,0.0,,Mostly Cloudy
C-4561458,0,25.572229,-80.375916,2022-06-15 21:42:00+00:00,2022-06-15 22:26:42+00:00,2.2300000190734863,1.0,4.0,Moderate,Delays of four minutes on US-1 Dixie Hwy Southbound between US-1 Dixie Hwy and 211th St. Average speed ten mph.,S Dixie Hwy,Miami,Miami-Dade,FL,US,33189,US/Eastern,KHST,2022-06-15T17:56:00.000-04:00,87.0,87.0,64.0,29.99,10.0,E,12.0,0.0,,Partly Cloudy
C-18975173,1,25.804686,-80.205841,2022-06-07 12:39:00+00:00,2022-06-07 13:21:57+00:00,1.75,1.0,2.0,Moderate,Delays of two minutes on I-95 Express Ln Southbound between FL-112-TOLL Airport Expy and I-95. Average speed 20 mph.,I-95 S,Miami,Miami-Dade,FL,US,33127,US/Eastern,KMIA,2022-06-07T08:53:00.000-04:00,79.0,79.0,88.0,29.98,10.0,S,7.0,0.0,,Mostly Cloudy
C-68434,1,25.690559,-80.26960799999998,2022-03-15 12:05:00+00:00,2022-03-15 13:00:50+00:00,5.460000038146973,14.0,15.0,Slow,Severe delays of 15 minutes and delays increasing on Sw 57th Ave Northbound in Old Cutler. Average speed ten mph.,Old Cutler Rd,Miami,Miami-Dade,FL,US,33143,US/Eastern,KMIA,2022-03-15T07:53:00.000-04:00,72.0,72.0,93.0,30.15,10.0,ENE,9.0,0.0,,Mostly Cloudy
C-25397544,2,25.788532,-80.20752,2022-02-03 21:21:00+00:00,2022-02-03 23:13:50+00:00,3.0399999618530287,5.0,6.0,Moderate,Delays of six minutes and delays increasing on SR-836-TOLL Eastbound between FL-836-TOLL and I-95. Average speed 15 mph.,Dolphin Expy E,Miami,Miami-Dade,FL,US,33136,US/Eastern,KMIA,2022-02-03T15:53:00.000-05:00,79.0,79.0,66.0,30.11,10.0,ESE,16.0,0.0,,Mostly Cloudy
C-25006508,1,25.789148,-80.203812,2022-01-26 19:27:00+00:00,2022-01-26 20:14:59+00:00,2.1300001144409184,2.0,2.0,Moderate,Delays of two minutes and delays increasing on I-95 Northbound between Exits 1B 2A 2B 2C 3rd Ave and Exit 4A. Average speed 20 mph.,I-95 N,Miami,Miami-Dade,FL,US,33136,US/Eastern,KMIA,2022-01-26T14:53:00.000-05:00,81.0,81.0,69.0,29.94,10.0,W,9.0,0.0,,Mostly Cloudy
C-13019585,2,25.876511,-80.209122,2022-08-05 22:27:00+00:00,2022-08-05 23:45:08+00:00,5.769999980926514,6.0,8.0,Moderate,Delays of eight minutes and delays easing on I-95 Southbound between Exits 12 12B 12C US-441 and Exits 8A 8B FL-932 103rd St. Average speed 15 mph.,I-95 S,Miami,Miami-Dade,FL,US,33168,US/Eastern,KOPF,2022-08-05T18:53:00.000-04:00,85.0,85.0,67.0,30.06,10.0,ESE,9.0,0.0,,Fair
C-26173141,0,25.74585,-80.221779,2022-08-03 20:36:00+00:00,2022-08-03 21:34:31+00:00,1.600000023841858,1.0,3.0,Slow,Delays of three minutes and delays increasing on US-1 Dixie Hwy Southbound between US-1 and 17th Ave. Average speed ten mph.,S Dixie Hwy,Miami,Miami-Dade,FL,US,33145,US/Eastern,KMIA,2022-08-03T16:53:00.000-04:00,89.0,89.0,52.0,29.99,10.0,SE,13.0,0.0,,Partly Cloudy
C-25391312,0,25.761328,-80.372025,2022-02-03 23:11:00+00:00,2022-02-03 23:52:50+00:00,0.7699999809265137,1.0,2.0,Slow,Delays of two minutes on US-41 8th St Westbound between 103rd Pl and 109th Ave. Average speed ten mph.,SW 8th St,Miami,Miami-Dade,FL,US,33174,US/Eastern,KMIA,2022-02-03T17:53:00.000-05:00,75.0,75.0,76.0,30.13,10.0,ESE,16.0,0.0,,Partly Cloudy
C-9237252,0,25.856094,-80.121651,2022-07-15 23:24:00+00:00,2022-07-16 00:06:56+00:00,1.0900000333786009,1.0,2.0,Slow,Delays of two minutes on SR-934 Eastbound in North Shores. Average speed ten mph.,71st St,Miami Beach,Miami-Dade,FL,US,33141-3013,US/Eastern,KOPF,2022-07-15T19:53:00.000-04:00,82.0,82.0,65.0,30.03,10.0,E,13.0,0.0,,Partly Cloudy
C-22596265,2,25.784065,-80.218529,2022-08-17 20:49:00+00:00,2022-08-17 22:16:38+00:00,3.609999895095825,0.0,5.0,Moderate,Delays of five minutes and delays increasing on I-395 Westbound between 13th St and FL-836-TOLL. Average speed 15 mph.,SR-836-TOLL,Miami,Miami-Dade,FL,US,33125,US/Eastern,KMIA,2022-08-17T16:53:00.000-04:00,94.0,94.0,47.0,29.93,10.0,WSW,14.0,0.0,,Mostly Cloudy
C-16219857,1,25.96348,-80.14836899999997,2022-05-12 18:56:00+00:00,2022-05-12 20:18:07+00:00,2.650000095367432,3.0,6.0,Slow,Delays of six minutes and delays easing on Ne 203rd St Eastbound between Ives Dairy Rd and 203rd. Average speed ten mph.,NE 203rd St,Miami,Miami-Dade,FL,US,33180,US/Eastern,KHWO,2022-05-12T14:53:00.000-04:00,79.0,79.0,60.0,29.91,10.0,ENE,10.0,0.0,,Cloudy
C-5757969,1,25.685671,-80.403648,2022-08-25 11:17:00+00:00,2022-08-25 12:50:21+00:00,1.8799999952316284,2.0,5.0,Slow,Delays of five minutes and delays easing on SR-94 Southbound in Lindgren Acres. Average speed ten mph.,SW 88th St,Miami,Miami-Dade,FL,US,33186,US/Eastern,KTMB,2022-08-25T06:53:00.000-04:00,79.0,79.0,90.0,29.98,10.0,CALM,0.0,0.0,,Fair
C-68219,1,25.71542,-80.36668399999998,2022-03-15 12:30:00+00:00,2022-03-15 13:12:42+00:00,4.619999885559082,3.0,7.0,Moderate,Delays of seven minutes on Sw 56th St Eastbound in Westwood Lakes. Average speed 15 mph.,SW 56th St,Miami,Miami-Dade,FL,US,33165,US/Eastern,KMIA,2022-03-15T08:18:00.000-04:00,72.0,72.0,93.0,30.15,9.0,ENE,10.0,0.0,,Mostly Cloudy
C-20278412,0,25.941412,-80.187454,2022-07-25 21:44:00+00:00,2022-07-25 22:50:54+00:00,1.9800000190734863,4.0,4.0,Slow,Delays of four minutes and delays increasing on SR-860 Eastbound between FL-860 183rd St and FL-860 Miami Gardens Dr. Average speed ten mph.,NE 183rd St,Miami,Miami-Dade,FL,US,33162,US/Eastern,KHWO,2022-07-25T17:53:00.000-04:00,86.0,86.0,65.0,30.05,10.0,E,17.0,0.0,,Light Rain
C-7496558,2,25.815557,-80.206299,2022-04-06 02:57:00+00:00,2022-04-06 03:45:46+00:00,2.4300000667572017,3.0,3.0,Moderate,Delays of three minutes and delays increasing on I-95 Southbound between Exits 6A 6B 5th Ct and I-95 Express Ln. Average speed 15 mph.,I-95 S,Miami,Miami-Dade,FL,US,33127,US/Eastern,KMIA,2022-04-05T22:53:00.000-04:00,79.0,79.0,82.0,29.94,10.0,SE,8.0,0.0,,Fair
C-8128798,0,25.955582,-80.120209,2022-03-17 21:35:00+00:00,2022-03-17 22:19:34+00:00,1.1100000143051147,1.0,2.0,Moderate,Delays of two minutes on Collins Ave Northbound in Golden Beach. Average speed ten mph.,Collins Ave,North Miami Beach,Miami-Dade,FL,US,33160,US/Eastern,KHWO,2022-03-17T17:53:00.000-04:00,79.0,79.0,69.0,30.0,10.0,SSE,10.0,0.0,,Mostly Cloudy
C-8116835,1,25.9641,-80.16555799999998,2022-03-18 16:06:00+00:00,2022-03-18 16:56:04+00:00,1.8400000333786009,5.0,6.0,Slow,Delays of six minutes and delays increasing on Ne 203rd St Eastbound between 203rd St and Ives Dairy Rd. Average speed ten mph.,NE 205th St,Miami,Miami-Dade,FL,US,33179,US/Eastern,KHWO,2022-03-18T11:53:00.000-04:00,81.0,81.0,67.0,30.1,10.0,SE,9.0,0.0,,Partly Cloudy
C-13095622,2,25.773989,-80.199371,2022-03-23 14:53:00+00:00,2022-03-23 15:36:02+00:00,2.400000095367432,4.0,5.0,Moderate,Delays of five minutes on I-95 Southbound between I-95 Express Ln and Exit 1A 25th Rd. Average speed 15 mph.,W Flagler St,Miami,Miami-Dade,FL,US,33128,US/Eastern,KMIA,2022-03-23T10:53:00.000-04:00,82.0,82.0,71.0,30.04,10.0,SE,17.0,0.0,,Partly Cloudy
C-7496249,0,25.811459,-80.198296,2022-04-06 13:14:00+00:00,2022-04-06 13:55:27+00:00,0.9100000262260436,1.0,1.0,Slow,Delays of one minute on I-195 Eastbound between I-95 Exits 4 4B and Exit 2A Miami Ave. Average speed 15 mph.,I-195 E,Miami,Miami-Dade,FL,US,33127,US/Eastern,KMIA,2022-04-06T09:19:00.000-04:00,83.0,83.0,79.0,29.93,10.0,S,12.0,0.0,,Partly Cloudy
C-25036342,1,25.78158,-80.356339,2022-01-24 22:14:00+00:00,2022-01-24 22:55:56+00:00,1.870000004768372,1.0,2.0,Moderate,Delays of two minutes on SR-836-TOLL Westbound between FL-826 and FL-821 Florida's Tpke. Average speed 20 mph.,Dolphin Expy W,Miami,Miami-Dade,FL,US,33172,US/Eastern,KMIA,2022-01-24T16:53:00.000-05:00,64.0,64.0,31.0,29.97,10.0,NNE,3.0,0.0,,Fair
C-10262738,0,25.811626,-80.201355,2022-01-11 13:20:00+00:00,2022-01-11 14:20:44+00:00,1.2599999904632568,1.0,2.0,Slow,Delays of two minutes and delays increasing on I-195 Eastbound between I-95 Exits 4 4B and Exit 2A Miami Ave. Average speed 15 mph.,Airport Expy E,Miami,Miami-Dade,FL,US,33127,US/Eastern,KMIA,2022-01-11T07:53:00.000-05:00,65.0,65.0,90.0,30.2,10.0,NNW,8.0,0.0,,Partly Cloudy
C-22565772,0,25.844103,-80.120712,2022-08-19 19:40:00+00:00,2022-08-19 20:24:39+00:00,0.6499999761581421,2.0,2.0,Moderate,Delays of two minutes on Collins Ave Northbound in North Shores. Average speed five mph.,Collins Ave,Miami Beach,Miami-Dade,FL,US,33140,US/Eastern,KMIA,2022-08-19T15:53:00.000-04:00,93.0,93.0,56.0,30.0,10.0,SE,12.0,0.0,,Partly Cloudy
C-8531414,0,25.567028,-80.381012,2022-02-04 23:37:00+00:00,2022-02-05 00:18:49+00:00,1.3799999952316284,0.0,1.0,Moderate,Delays of one minute on US-1 Dixie Hwy Southbound between US-1 Dixie Hwy and 216th St. Average speed 15 mph.,S Dixie Hwy,Miami,Miami-Dade,FL,US,33189-2733,US/Eastern,KHST,2022-02-04T18:56:00.000-05:00,71.0,71.0,83.0,30.1,10.0,E,5.0,0.0,,Fair
C-12847465,2,25.812189,-80.32151800000003,2022-04-28 22:09:00+00:00,2022-04-28 22:50:47+00:00,9.43000030517578,16.0,20.0,Moderate,Severe delays of 20 minutes on SR-826 Southbound in Doral. Average speed 15 mph.,Palmetto Expy S,Miami,Miami-Dade,FL,US,33166,US/Eastern,KMIA,2022-04-28T17:53:00.000-04:00,76.0,76.0,74.0,29.96,10.0,VAR,3.0,0.0,,Cloudy
C-22444181,0,25.94585,-80.147568,2022-09-06 20:45:00+00:00,2022-09-06 21:28:11+00:00,1.25,0.0,1.0,Slow,Delays of one minute on US-1 Biscayne Blvd Southbound between 195th St and 183rd St. Average speed 15 mph.,Biscayne Blvd,Miami,Miami-Dade,FL,US,33180,US/Eastern,KHWO,2022-09-06T16:53:00.000-04:00,90.0,90.0,55.0,29.97,10.0,E,10.0,0.0,,Fair
C-30925994,0,25.87958,-80.167328,2022-04-04 14:13:00+00:00,2022-04-04 15:04:37+00:00,1.1100000143051147,2.0,2.0,Moderate,Delays of two minutes and delays easing on US-1 Biscayne Blvd Northbound between 104th St and US-1 Biscayne Blvd. Average speed ten mph.,Biscayne Blvd,Miami,Miami-Dade,FL,US,33181,US/Eastern,KOPF,2022-04-04T09:53:00.000-04:00,79.0,79.0,72.0,29.97,10.0,E,10.0,0.0,,Partly Cloudy
C-2831614,1,25.759439,-80.321213,2022-04-08 19:07:00+00:00,2022-04-08 20:12:30+00:00,2.380000114440918,1.0,2.0,Moderate,Delays of two minutes and delays increasing on SR-826 Southbound in Westchester. Average speed 20 mph.,Palmetto Expy S,Miami,Miami-Dade,FL,US,33144,US/Eastern,KMIA,2022-04-08T14:53:00.000-04:00,80.0,80.0,43.0,29.96,10.0,WNW,7.0,0.0,,Mostly Cloudy
C-179770,0,25.956877,-80.146996,2022-08-12 18:56:00+00:00,2022-08-12 19:37:25+00:00,3.109999895095825,2.0,4.0,Moderate,Delays of four minutes on US-1 Biscayne Blvd Southbound between Old Federal Hwy and FL-856 William Lehman Cswy. Average speed 15 mph.,NE 195th St,Miami,Miami-Dade,FL,US,33180,US/Eastern,KHWO,2022-08-12T14:53:00.000-04:00,90.0,90.0,54.0,30.02,10.0,E,10.0,0.0,,Fair
C-13129361,0,25.779238,-80.188446,2022-03-20 16:32:00+00:00,2022-03-20 17:14:33+00:00,1.0,0.0,1.0,Slow,Delays of one minute on US-1 Biscayne Blvd Northbound between US-1 Biscayne Boulevard Way and 6th St. Average speed ten mph.,Biscayne Blvd,Miami,Miami-Dade,FL,US,33132,US/Eastern,KMIA,2022-03-20T12:53:00.000-04:00,85.0,85.0,55.0,30.11,10.0,CALM,0.0,0.0,,Partly Cloudy
C-19009454,0,25.811655,-80.251801,2022-05-31 20:51:00+00:00,2022-05-31 22:21:01+00:00,1.4900000095367432,1.0,1.0,Moderate,Delays of one minute and delays easing on SR-112-TOLL Westbound in Brownsville. Average speed 20 mph.,Airport Expy W,Miami,Miami-Dade,FL,US,33142,US/Eastern,KMIA,2022-05-31T16:53:00.000-04:00,81.0,81.0,77.0,29.98,10.0,SE,8.0,0.0,,Mostly Cloudy
C-18584461,0,25.735149,-80.251366,2022-03-03 22:09:00+00:00,2022-03-03 22:57:43+00:00,0.8100000023841858,1.0,1.0,Moderate,Delays of one minute and delays easing on Bird Rd Westbound between Bird Ave and FL-976 40th St. Average speed ten mph.,Bird Rd,Miami,Miami-Dade,FL,US,33133,US/Eastern,KMIA,2022-03-03T16:53:00.000-05:00,77.0,77.0,60.0,30.09,10.0,E,13.0,0.0,,Mostly Cloudy
