ID,Severity,Start_Lat,Start_Lng,StartTime,EndTime,Distance(mi),DelayFromTypicalTraffic(mins),DelayFromFreeFlowSpeed(mins),Congestion_Speed,Description,Street,City,County,State,Country,ZipCode,LocalTimeZone,WeatherStation_AirportCode,WeatherTimeStamp,Temperature(F),WindChill(F),Humidity(%),Pressure(in),Visibility(mi),WindDir,WindSpeed(mph),Precipitation(in),Weather_Event,Weather_Conditions
C-21954816,1,41.894279,-87.65567800000002,2022-08-24 19:00:00+00:00,2022-08-24 20:02:35+00:00,4.179999828338623,2.0,3.0,Fast,Delays of three minutes on I-90 Kennedy Expy Eastbound between Exit 46B Diversey Ave and Exit 50B Ontario St. Average speed 25 mph.,I-90 Express Lane,Chicago,Cook,IL,US,60642,US/Central,KMDW,2022-08-24T14:53:00.000-04:00,86.0,86.0,37.0,29.39,10.0,CALM,0.0,0.0,,Partly Cloudy
C-25166949,1,41.904091,-87.661026,2022-03-09 00:45:00+00:00,2022-03-09 01:52:05+00:00,4.019999980926514,2.0,3.0,Fast,Delays of three minutes and delays increasing on I-90 Kennedy Expy Eastbound between Exit 46B Diversey Ave and I-90 Kennedy Expy. Average speed 25 mph.,I-90 E,Chicago,Cook,IL,US,60642,US/Central,KMDW,2022-03-08T19:53:00.000-05:00,38.0,31.0,55.0,29.38,10.0,SSW,10.0,0.0,,Mostly Cloudy
C-18501076,1,41.924461,-87.72921,2022-02-17 23:43:00+00:00,2022-02-18 00:24:12+00:00,4.769999980926514,8.0,17.0,Slow,Severe delays of 17 minutes on Fullerton Ave Westbound between Fullerton Ave and Karlov Ave. Average speed five mph.,N Karlov Ave,Chicago,Cook,IL,US,60639,US/Central,KORD,2022-02-17T18:51:00.000-05:00,20.0,4.0,85.0,29.19,1.0,N,21.0,0.01,,Light Snow / Windy
C-2434693,1,41.71352,-87.60964200000002,2022-08-08 12:51:00+00:00,2022-08-08 14:28:35+00:00,2.1800000667572017,0.0,2.0,Moderate,Delays of two minutes and delays easing on I-94 Bishop Ford Fwy Westbound between Exit 65 Stony Island Ext and Exit 63 I-57. Average speed 25 mph.,Bishop Ford Fwy,Chicago,Cook,IL,US,60628,US/Central,KMDW,2022-08-08T08:53:00.000-04:00,80.0,80.0,71.0,29.27,10.0,WNW,10.0,0.0,,Cloudy
C-18579537,1,41.732288,-87.624443,2022-03-04 13:11:00+00:00,2022-03-04 14:05:34+00:00,3.2799999713897705,3.0,3.0,Moderate,Delays of three minutes and delays increasing on I-94 Dan Ryan Expy Westbound between I-57 and State St. Average speed 20 mph.,Dan Ryan Expy N,Chicago,Cook,IL,US,60620,US/Central,KMDW,2022-03-04T07:53:00.000-05:00,31.0,23.0,67.0,29.76,10.0,E,8.0,0.0,,Mostly Cloudy
C-26079491,3,41.950428,-87.72528100000002,2022-02-01 23:42:00+00:00,2022-02-02 00:55:28+00:00,11.880000114440918,18.0,20.0,Moderate,Severe delays of 20 minutes and delays easing on I-94 Eastbound between Exits 37A 37B IL-58 Dempster St and I-90 Kennedy Expy. Average speed 15 mph.,I-90 E,Chicago,Cook,IL,US,60618,US/Central,KORD,2022-02-01T18:51:00.000-05:00,38.0,33.0,83.0,29.25,10.0,WSW,7.0,0.0,,Light Rain
C-24811926,2,41.841919,-87.631508,2022-04-12 17:44:00+00:00,2022-04-12 18:59:46+00:00,4.380000114440918,6.0,6.0,Moderate,Delays of six minutes and delays increasing on I-90 Dan Ryan Expy Eastbound between Exit 51F-G Adams St and Exits 54 55A 55B 56A 56B Wentworth Ave. Average speed 15 mph.,Dan Ryan Expy S,Chicago,Cook,IL,US,60616,US/Central,KMDW,2022-04-12T13:53:00.000-04:00,69.0,69.0,26.0,29.27,10.0,SSE,14.0,0.0,,Mostly Cloudy
C-31009360,3,41.938911,-87.706963,2022-03-13 18:04:00+00:00,2022-03-13 19:19:54+00:00,8.149999618530272,10.0,11.0,Moderate,Severe delays of eleven minutes and delays increasing on I-90 Kennedy Expy Westbound between Exit 51B Randolph St and Exit 45A Addison St. Average speed 20 mph.,I-90 W,Chicago,Cook,IL,US,60618,US/Central,KORD,2022-03-13T03:51:00.000-04:00,23.0,11.0,50.0,29.25,10.0,SSW,13.0,0.0,,Cloudy
C-10243916,1,41.882202,-87.645988,2022-01-13 23:45:00+00:00,2022-01-14 00:33:09+00:00,1.1799999475479126,0.0,1.0,Moderate,Delays of one minute and delays easing on I-90 Kennedy Expy Eastbound between I-90 Kennedy Expy and Exit 51F-G Adams St. Average speed 15 mph.,I-90 E,Chicago,Cook,IL,US,60661,US/Central,KMDW,2022-01-13T18:53:00.000-05:00,38.0,38.0,73.0,29.32,10.0,NE,3.0,0.0,,Cloudy
C-2821317,1,41.87915,-87.645523,2022-04-09 18:37:00+00:00,2022-04-09 19:23:50+00:00,0.0,1.0,1.0,Moderate,Delays of one minute and delays increasing on I-94 Westbound near I-90 Dan Ryan Express Lane. Average speed 20 mph.,Kennedy Expy W,Chicago,Cook,IL,US,60661,US/Central,KMDW,2022-04-09T14:53:00.000-04:00,46.0,40.0,46.0,29.21,10.0,NW,14.0,0.0,,Mostly Cloudy
C-6953620,1,41.952511,-87.72805799999998,2022-03-01 13:20:00+00:00,2022-03-01 14:03:08+00:00,3.630000114440918,2.0,2.0,Fast,Delays of two minutes on I-90 Kennedy Expy Westbound between Exit 46B Diversey Ave and Exit 44A IL-19 Irving Park Rd. Average speed 30 mph.,I-90 W,Chicago,Cook,IL,US,60641,US/Central,KORD,2022-03-01T07:51:00.000-05:00,40.0,33.0,68.0,29.16,10.0,SW,10.0,0.0,,Mostly Cloudy
C-14107086,0,41.940289,-87.63806899999999,2022-06-09 22:32:00+00:00,2022-06-09 23:15:01+00:00,2.539999961853028,2.0,2.0,Fast,Delays of two minutes on US-41 Jean Baptiste Pointe Dusable Lk Shr Dr Northbound between La Salle Dr and Recreation Dr. Average speed 20 mph.,N Lake Shore Dr S,Chicago,Cook,IL,US,60657,US/Central,KMDW,2022-06-09T18:53:00.000-04:00,78.0,78.0,29.0,29.26,10.0,WNW,14.0,0.0,,Partly Cloudy
C-26079039,2,41.821468,-87.72892,2022-02-02 00:07:00+00:00,2022-02-02 01:13:23+00:00,3.0399999618530287,2.0,3.0,Moderate,Delays of three minutes and delays increasing on I-55 Stevenson Expy Northbound between Exit 285 Central Ave and Exit 287 Pulaski Rd. Average speed 20 mph.,Adlai E Stevenson Expy N,Chicago,Cook,IL,US,60632,US/Central,KMDW,2022-02-01T18:53:00.000-05:00,40.0,34.0,83.0,29.32,10.0,WSW,9.0,0.0,,Light Rain
C-21942415,0,41.851635,-87.724747,2022-08-25 13:25:00+00:00,2022-08-25 14:07:54+00:00,0.8399999737739563,1.0,2.0,Moderate,Delays of two minutes on Pulaski Rd Northbound in Little Village. Average speed ten mph.,S Pulaski Rd,Chicago,Cook,IL,US,60623-2828,US/Central,KMDW,2022-08-25T09:53:00.000-04:00,69.0,69.0,81.0,29.35,2.0,SW,9.0,0.06,,Rain
C-33038742,1,41.872147,-87.61702,2022-05-21 19:37:00+00:00,2022-05-21 20:33:01+00:00,2.440000057220459,0.0,5.0,Slow,Delays of five minutes and delays easing on US-41 Jean Baptiste Pointe Dusable Lk Shr Dr Northbound between I-55 Stevenson Expy and Balbo Dr. Average speed ten mph.,S Lake Shore Dr,Chicago,Cook,IL,US,60605,US/Central,KMDW,2022-05-21T15:53:00.000-04:00,57.0,57.0,83.0,29.36,10.0,NW,13.0,0.1,,Cloudy
C-18564285,2,41.879948,-87.645912,2022-03-05 00:35:00+00:00,2022-03-05 01:27:27+00:00,4.139999866485597,0.0,5.0,Fast,Delays of five minutes and delays easing on I-90 Dan Ryan Expy Eastbound between Exit 48B IL-64 and I-90 Dan Ryan Expy Dan Ryan Express Lane. Average speed 20 mph.,I-90 E,Chicago,Cook,IL,US,60661,US/Central,KMDW,2022-03-04T19:53:00.000-05:00,41.0,35.0,49.0,29.55,10.0,E,9.0,0.0,,Cloudy
C-26082555,0,41.866547,-87.744781,2022-02-01 22:21:00+00:00,2022-02-01 23:20:13+00:00,1.309999942779541,3.0,4.0,Slow,Delays of four minutes and delays increasing on IL-50 Cicero Ave Southbound between Quincy St and Roosevelt Rd. Average speed five mph.,S Cicero Ave,Chicago,Cook,IL,US,60644-5215,US/Central,KMDW,2022-02-01T16:53:00.000-05:00,42.0,36.0,82.0,29.26,6.0,WSW,10.0,0.02,,Light Rain
C-32086356,3,41.825871,-87.71578199999998,2022-07-08 20:07:00+00:00,2022-07-08 20:48:55+00:00,5.119999885559082,2.0,10.0,Moderate,Severe delays of ten minutes on I-55 Stevenson Expy Southbound between I-55 Stevenson Expy and Exit 287 Pulaski Rd. Average speed 15 mph.,I-55 S,Chicago,Cook,IL,US,60632,US/Central,KMDW,2022-07-08T15:53:00.000-04:00,79.0,79.0,69.0,29.34,10.0,ENE,12.0,0.0,,Cloudy
C-18505419,0,41.88554,-87.655304,2022-02-17 23:17:00+00:00,2022-02-18 00:00:13+00:00,1.5399999618530271,2.0,3.0,Slow,Delays of three minutes on Lake St Westbound between Wacker Dr and May St. Average speed five mph.,W Lake St,Chicago,Cook,IL,US,60607-1618,US/Central,KMDW,2022-02-17T18:14:00.000-05:00,23.0,8.0,85.0,29.24,0.12,NNW,20.0,0.01,,Heavy Snow
C-19819111,1,41.894279,-87.65567800000002,2022-08-22 20:24:00+00:00,2022-08-22 21:36:37+00:00,2.049999952316284,0.0,1.0,Fast,Delays of one minute and delays easing on I-90 Kennedy Expy Eastbound between Exit 46B Diversey Ave and Exit 50B Ontario St. Average speed 25 mph.,I-90 Express Lane,Chicago,Cook,IL,US,60642,US/Central,KMDW,2022-08-22T16:53:00.000-04:00,82.0,82.0,44.0,29.34,10.0,E,3.0,0.0,,Mostly Cloudy
C-8848490,0,41.862934,-87.705559,2022-02-17 21:55:00+00:00,2022-02-17 22:37:18+00:00,0.6399999856948853,1.0,2.0,Slow,Delays of two minutes on Kedzie Ave Southbound between Fillmore St and Douglas Blvd. Average speed five mph.,W Douglas Blvd,Chicago,Cook,IL,US,60623-1752,US/Central,KMDW,2022-02-17T16:53:00.000-05:00,25.0,10.0,85.0,29.2,0.25,N,22.0,0.0,,Heavy Snow / Windy
C-8888782,1,41.928669,-87.689301,2022-02-16 13:24:00+00:00,2022-02-16 14:11:08+00:00,5.809999942779541,2.0,4.0,Fast,Delays of four minutes and delays increasing on I-90 Kennedy Expy Eastbound between I-94 Edens Expy and I-90 Kennedy Expy. Average speed 30 mph.,I-90 E,Chicago,Cook,IL,US,60647,US/Central,KMDW,2022-02-16T08:53:00.000-05:00,49.0,42.0,54.0,29.2,10.0,SSW,20.0,0.0,,Mostly Cloudy
C-13886729,0,41.90975200000001,-87.736778,2022-01-24 14:41:00+00:00,2022-01-24 15:23:13+00:00,0.6100000143051147,2.0,1.0,Slow,Delays of one minute on IL-64 North Ave Westbound between Karlov Ave and IL-64 North Ave. Average speed five mph.,W North Ave,Chicago,Cook,IL,US,60651,US/Central,KMDW,2022-01-24T09:53:00.000-05:00,24.0,14.0,81.0,28.96,1.0,SSW,9.0,0.01,,Light Snow
C-7476769,1,41.711823,-87.596313,2022-02-10 00:43:00+00:00,2022-02-10 01:30:13+00:00,3.7699999809265137,1.0,2.0,Fast,Delays of two minutes and delays easing on I-94 Bishop Ford Fwy Eastbound between Exit 62 Lafayette Ave and Exits 66A 66B 115th St. Average speed 30 mph.,Bishop Ford Fwy E,Chicago,Cook,IL,US,60628,US/Central,KMDW,2022-02-09T19:50:00.000-05:00,37.0,29.0,70.0,29.1,10.0,W,13.0,0.0,,Cloudy
C-33034510,1,41.713139,-87.617149,2022-05-22 18:21:00+00:00,2022-05-22 19:07:06+00:00,3.0799999237060547,1.0,1.0,Fast,Delays of one minute on I-94 Bishop Ford Fwy Eastbound between Exit 61B Lafayette Ave and Exit 65 Stony Island Ext. Average speed 30 mph.,Bishop Ford Fwy,Chicago,Cook,IL,US,60628,US/Central,KMDW,2022-05-22T13:53:00.000-04:00,63.0,63.0,37.0,29.62,10.0,WNW,9.0,0.0,,Mostly Cloudy
C-2186703,1,41.825562,-87.630348,2022-05-25 17:10:00+00:00,2022-05-25 17:58:52+00:00,1.850000023841858,2.0,2.0,Moderate,Delays of two minutes and delays increasing on I-94 Westbound in Chinatown. Average speed 20 mph.,Dan Ryan Expy N,Chicago,Cook,IL,US,60609,US/Central,KMDW,2022-05-25T13:14:00.000-04:00,71.0,71.0,81.0,29.24,8.0,S,10.0,0.0,,Cloudy
C-32090593,2,41.875351,-87.650543,2022-07-08 12:29:00+00:00,2022-07-08 13:20:35+00:00,3.119999885559082,3.0,4.0,Moderate,Delays of four minutes and delays increasing on I-290 Eisenhower Expy Eastbound between Exit 27C Congress Pkwy and I-90 Dan Ryan Express Lane Exit 53C. Average speed 20 mph.,Eisenhower Expy,Chicago,Cook,IL,US,60607,US/Central,KMDW,2022-07-08T08:53:00.000-04:00,78.0,78.0,74.0,29.33,10.0,ESE,3.0,0.0,,Cloudy
C-28435105,1,41.781872,-87.575447,2022-02-24 22:23:00+00:00,2022-02-24 23:05:00+00:00,3.3499999046325684,5.0,6.0,Moderate,Delays of six minutes on US-41 Lake Shore Dr Southbound between 47th St and Hayes Dr. Average speed 15 mph.,S Coast Guard Dr,Chicago,Cook,IL,US,60637,US/Central,KMDW,2022-02-24T17:38:00.000-05:00,28.0,17.0,78.0,29.54,2.0,ENE,15.0,0.0,,Light Snow
C-2168437,1,41.883045,-87.646019,2022-05-27 11:33:00+00:00,2022-05-27 12:23:53+00:00,2.6800000667572017,3.0,2.0,Moderate,Delays of two minutes and delays increasing on I-90 Kennedy Expy Eastbound between Exit 49A Division St and Exit 51E Monroe St. Average speed 20 mph.,I-90 E,Chicago,Cook,IL,US,60661,US/Central,KMDW,2022-05-27T07:53:00.000-04:00,53.0,53.0,89.0,29.1,8.0,N,12.0,0.01,,Cloudy
C-26058839,0,41.734558,-87.739616,2022-02-02 14:53:00+00:00,2022-02-02 16:04:12+00:00,3.619999885559082,3.0,3.0,Moderate,Delays of three minutes and delays easing on 87th St Eastbound between 87th St and Keating Ave. Average speed 20 mph.,S Keating Ave,Chicago,Cook,IL,US,60652-3509,US/Central,KMDW,2022-02-02T09:53:00.000-05:00,22.0,9.0,85.0,29.55,0.5,N,14.0,0.02,,Snow
C-9249852,1,41.815891,-87.630707,2022-07-14 21:35:00+00:00,2022-07-14 22:17:13+00:00,2.2300000190734863,0.0,2.0,Moderate,Delays of two minutes on I-90 Dan Ryan Expy Eastbound between Exit 53C I-55 Exits 292 292A 292B 293A 293B and I-90 Dan Ryan Expy Dan Ryan Express Lane. Average speed 20 mph.,Dan Ryan Expy S,Chicago,Cook,IL,US,60609,US/Central,KMDW,2022-07-14T17:53:00.000-04:00,81.0,81.0,42.0,29.46,10.0,NNE,6.0,0.0,,Fair
C-23734002,2,41.825886,-87.71480600000002,2022-09-08 10:40:00+00:00,2022-09-08 11:39:28+00:00,5.059999942779541,5.0,5.0,Fast,Delays of five minutes and delays easing on I-55 Stevenson Expy Northbound between I-55 Stevenson Expy and Exits 288 289 California Ave. Average speed 25 mph.,Adlai E Stevenson Expy N,Chicago,Cook,IL,US,60632,US/Central,KMDW,2022-09-08T06:53:00.000-04:00,65.0,65.0,75.0,29.38,10.0,WNW,3.0,0.0,,Fair
C-17020654,2,41.875351,-87.650543,2022-05-12 14:56:00+00:00,2022-05-12 15:43:55+00:00,7.690000057220459,0.0,5.0,Fast,Delays of five minutes and delays increasing on I-290 Eisenhower Expy Eastbound between Exit 24B Lexington St and I-90 Dan Ryan Express Lane Exit 53C. Average speed 25 mph.,Eisenhower Expy,Chicago,Cook,IL,US,60607,US/Central,KMDW,2022-05-12T10:53:00.000-04:00,86.0,86.0,44.0,29.42,10.0,S,13.0,0.0,,Fair
C-1124232,1,41.788113,-87.664429,2022-02-02 21:22:00+00:00,2022-02-02 22:20:08+00:00,5.869999885559082,6.0,8.0,Moderate,Delays of eight minutes on Ashland Ave Northbound between 87th St and 58th St. Average speed ten mph.,S Ashland Ave,Chicago,Cook,IL,US,60636-1736,US/Central,KMDW,2022-02-02T16:30:00.000-05:00,23.0,9.0,78.0,29.56,0.75,N,18.0,0.0,,Light Snow
C-23735403,3,41.803188,-87.786827,2022-09-08 19:57:00+00:00,2022-09-08 20:39:41+00:00,7.449999809265138,9.0,10.0,Moderate,Severe delays of ten minutes on I-55 Stevenson Expy Northbound between Exits 279A 279A-B 279B US-12 La Grange Rd and I-55 Stevenson Expy. Average speed 20 mph.,Adlai E Stevenson Expy N,Chicago,Cook,IL,US,60638,US/Central,KMDW,2022-09-08T15:53:00.000-04:00,85.0,85.0,34.0,29.27,10.0,SSW,5.0,0.0,,Fair
C-6954945,1,41.882202,-87.645988,2022-03-01 12:43:00+00:00,2022-03-01 13:24:57+00:00,1.5199999809265137,1.0,2.0,Moderate,Delays of two minutes on I-90 Kennedy Expy Eastbound between I-90 Kennedy Expy and Exit 51F-G Adams St. Average speed 15 mph.,I-90 E,Chicago,Cook,IL,US,60661,US/Central,KMDW,2022-03-01T07:53:00.000-05:00,43.0,37.0,60.0,29.25,10.0,SW,12.0,0.0,,Cloudy
C-14126333,1,41.899811,-87.661247,2022-06-08 12:55:00+00:00,2022-06-08 13:50:52+00:00,2.5199999809265137,5.0,7.0,Slow,Delays of seven minutes and delays increasing on Augusta Blvd Eastbound between Rockwell St and I-90 Kennedy Expy Exit 49B. Average speed ten mph.,W Augusta Blvd,Chicago,Cook,IL,US,60642-5301,US/Central,KMDW,2022-06-08T08:53:00.000-04:00,66.0,66.0,47.0,29.21,10.0,S,8.0,0.0,,Cloudy
C-25001537,0,41.749092,-87.634659,2022-01-27 13:21:00+00:00,2022-01-27 14:42:03+00:00,1.399999976158142,2.0,3.0,Slow,Delays of three minutes and delays easing on Vincennes Ave Northbound between Givins Ct and 80th St. Average speed ten mph.,W 80th St,Chicago,Cook,IL,US,60620,US/Central,KMDW,2022-01-27T07:53:00.000-05:00,24.0,11.0,53.0,29.42,10.0,SSW,15.0,0.0,,Cloudy
C-14129833,2,41.982578,-87.793869,2022-06-07 22:51:00+00:00,2022-06-08 00:23:59+00:00,4.019999980926514,0.0,4.0,Moderate,Delays of four minutes and delays easing on I-90 Kennedy Expy Westbound between Exit 84 Lawrence Ave and Exits 81A 81B Bryn Mawr Ave. Average speed 20 mph.,I-90 W,Chicago,Cook,IL,US,60656,US/Central,KORD,2022-06-07T18:51:00.000-04:00,71.0,71.0,51.0,29.18,10.0,E,9.0,0.0,,Fair
C-22742968,0,41.88042100000001,-87.617188,2022-02-14 21:58:00+00:00,2022-02-14 23:37:05+00:00,1.1399999856948853,1.0,1.0,Moderate,Delays of one minute and delays easing on US-41 Lake Shore Dr Northbound between Roosevelt Rd and Monroe Dr. Average speed 15 mph.,S Lake Shore Dr,Chicago,Cook,IL,US,60603,US/Central,KMDW,2022-02-14T16:53:00.000-05:00,27.0,18.0,49.0,29.62,10.0,SW,9.0,0.0,,Fair
C-12007301,1,41.818039,-87.629929,2022-09-01 11:56:00+00:00,2022-09-01 12:37:26+00:00,1.6799999475479126,2.0,2.0,Slow,Delays of two minutes on I-90 Dan Ryan Express Lane Westbound between Exits 54 55A 55B 56A 56B Wentworth Ave and Exit 53C I-55 Exits 292 292A 292B 293A 293B. Average speed 20 mph.,Dan Ryan Expy W,Chicago,Cook,IL,US,60609,US/Central,KMDW,2022-09-01T07:53:00.000-04:00,70.0,70.0,73.0,29.37,10.0,WSW,5.0,0.0,,Fair
C-14117184,2,41.724751,-87.624237,2022-06-09 11:38:00+00:00,2022-06-09 12:27:54+00:00,4.389999866485597,5.0,6.0,Moderate,Delays of six minutes and delays increasing on I-94 Dan Ryan Expy Westbound between Exit 65 Stony Island Ext and State St. Average speed 15 mph.,Dan Ryan Expy N,Chicago,Cook,IL,US,60620,US/Central,KMDW,2022-06-09T07:53:00.000-04:00,58.0,58.0,81.0,29.3,9.0,SW,7.0,0.0,,Fair
C-18557804,2,41.984119,-87.838737,2022-03-05 19:34:00+00:00,2022-03-05 20:15:39+00:00,2.0999999046325684,3.0,3.0,Moderate,Delays of three minutes on I-90 Kennedy Expy Eastbound between I-90 and Seminole St. Average speed 15 mph.,I-90 E,Chicago,Cook,IL,US,60631,US/Central,KORD,2022-03-05T14:51:00.000-05:00,68.0,68.0,52.0,29.04,10.0,S,16.0,0.0,,Mostly Cloudy
C-26051094,0,41.835064,-87.60775,2022-02-02 17:19:00+00:00,2022-02-02 18:06:15+00:00,3.809999942779541,2.0,2.0,Fast,Delays of two minutes and delays easing on US-41 Lake Shore Dr Northbound between US-41 Lake Shore Dr and Fort Dearborn Dr. Average speed 30 mph.,S Lake Shore Dr N,Chicago,Cook,IL,US,60616,US/Central,KMDW,2022-02-02T11:53:00.000-05:00,21.0,7.0,78.0,29.56,0.5,N,17.0,0.01,,Snow
C-2936515,2,41.949596,-87.72380799999998,2022-02-01 21:03:00+00:00,2022-02-01 21:44:05+00:00,5.150000095367432,8.0,8.0,Moderate,Delays of eight minutes on I-94 Eastbound between Exits 41A 41B US-14 Peterson Ave and I-90 Kennedy Expy. Average speed 15 mph.,I-90 E,Chicago,Cook,IL,US,60618,US/Central,KORD,2022-02-01T15:51:00.000-05:00,42.0,35.0,82.0,29.16,7.0,WSW,15.0,0.02,,Light Rain
C-2183578,1,41.894279,-87.65567800000002,2022-05-25 21:20:00+00:00,2022-05-25 22:08:27+00:00,2.4800000190734863,0.0,2.0,Fast,Delays of two minutes on I-90 Kennedy Expy Eastbound between Exit 46B Diversey Ave and Exit 50B Ontario St. Average speed 25 mph.,I-90 Express Lane,Chicago,Cook,IL,US,60642,US/Central,KMDW,2022-05-25T16:53:00.000-04:00,82.0,82.0,56.0,29.13,10.0,S,17.0,0.0,,Mostly Cloudy
C-13888538,0,41.979912,-87.759315,2022-01-24 14:08:00+00:00,2022-01-24 14:50:08+00:00,1.4099999666213991,2.0,2.0,Moderate,Delays of two minutes on Elston Ave Northbound between Elston Ave and Lieb Ave. Average speed ten mph.,N Elston Ave,Chicago,Cook,IL,US,60630-1456,US/Central,KORD,2022-01-24T09:20:00.000-05:00,20.0,20.0,85.0,28.89,1.0,SSW,3.0,0.01,,Light Snow
C-17571968,1,41.978748,-87.898972,2022-02-21 01:11:00+00:00,2022-02-21 02:04:59+00:00,0.0,3.0,5.0,Slow,Delays of five minutes and delays increasing on I-190 Eastbound in Rosemont. Average speed ten mph.,Chicago O'Hare International Airport,Chicago,Cook,IL,US,60666,US/Central,KORD,2022-02-20T19:51:00.000-05:00,44.0,37.0,63.0,29.15,10.0,SW,14.0,0.0,,Mostly Cloudy
C-30750640,1,41.821468,-87.72892,2022-01-17 23:11:00+00:00,2022-01-18 00:21:02+00:00,3.0699999332427983,1.0,2.0,Fast,Delays of two minutes and delays easing on I-55 Stevenson Expy Northbound between Exit 285 Central Ave and Exit 287 Pulaski Rd. Average speed 25 mph.,Adlai E Stevenson Expy N,Chicago,Cook,IL,US,60632,US/Central,KMDW,2022-01-17T17:53:00.000-05:00,29.0,19.0,64.0,29.22,10.0,W,13.0,0.0,,Cloudy
C-17028913,3,41.819782,-87.735191,2022-05-11 20:49:00+00:00,2022-05-11 21:46:50+00:00,9.15999984741211,10.0,27.0,Slow,Severe delays of 27 minutes and delays easing on I-55 Stevenson Expy Southbound between Exits 292 292A 292B 293A 293B I-90 Dan Ryan Express Lane Exit 53C and Exit 286 IL-50 Cicero Ave. Average speed ten mph.,Stevenson Expy S,Chicago,Cook,IL,US,60632,US/Central,KMDW,2022-05-11T16:53:00.000-04:00,90.0,90.0,52.0,29.42,10.0,E,13.0,0.0,,Mostly Cloudy
C-13886716,1,41.865639,-87.762314,2022-01-24 13:58:00+00:00,2022-01-24 15:23:14+00:00,2.640000104904175,12.0,12.0,Slow,Severe delays of twelve minutes and delays easing on Roosevelt Rd Eastbound in Cicero. Average speed five mph.,W Roosevelt Rd,Chicago,Cook,IL,US,60644-1467,US/Central,KMDW,2022-01-24T08:53:00.000-05:00,22.0,12.0,82.0,28.97,1.0,SSW,9.0,0.02,,Light Snow
C-25166627,3,41.897388,-87.659378,2022-03-09 01:22:00+00:00,2022-03-09 02:13:53+00:00,11.619999885559082,11.0,12.0,Moderate,Severe delays of twelve minutes and delays increasing on I-90 Kennedy Expy Eastbound between Exit 84 Lawrence Ave and Exit 50A Racine Ave. Average speed 20 mph.,I-90 E,Chicago,Cook,IL,US,60642,US/Central,KMDW,2022-03-08T19:53:00.000-05:00,38.0,31.0,55.0,29.38,10.0,SSW,10.0,0.0,,Mostly Cloudy
C-30946015,0,41.95364,-87.730949,2022-04-01 20:28:00+00:00,2022-04-01 21:38:39+00:00,1.7300000190734863,2.0,4.0,Slow,Delays of four minutes and delays easing on IL-19 Irving Park Rd Westbound between Spaulding Ave and I-90 Kennedy Expy Exit 44A. Average speed ten mph.,W Irving Park Rd,Chicago,Cook,IL,US,60641,US/Central,KORD,2022-04-01T16:51:00.000-04:00,45.0,41.0,46.0,29.34,10.0,WNW,8.0,0.0,,Partly Cloudy
C-30932413,2,41.826851,-87.7118,2022-04-02 20:30:00+00:00,2022-04-02 21:34:09+00:00,5.539999961853027,3.0,5.0,Fast,Delays of five minutes and delays increasing on I-55 Stevenson Expy Northbound between I-55 Stevenson Expy and Exits 288 289 California Ave. Average speed 25 mph.,Adlai E Stevenson Expy N,Chicago,Cook,IL,US,60632,US/Central,KMDW,2022-04-02T16:53:00.000-04:00,42.0,39.0,82.0,29.18,5.0,NE,5.0,0.04,,Light Rain
C-23590980,2,41.69397,-87.65986600000002,2022-04-13 20:59:00+00:00,2022-04-13 22:26:47+00:00,4.239999771118163,3.0,5.0,Moderate,Delays of five minutes and delays increasing on I-57 Southbound between I-94 Bishop Ford Fwy Exit 63 and Exit 354 Marshfield Ave. Average speed 20 mph.,I-57,Chicago,Cook,IL,US,60643,US/Central,KMDW,2022-04-13T17:02:00.000-04:00,70.0,70.0,76.0,28.83,10.0,SSW,18.0,0.0,,Cloudy
C-5498310,0,41.964474,-87.836792,2022-01-28 14:07:00+00:00,2022-01-28 14:50:10+00:00,2.450000047683716,2.0,2.0,Moderate,Delays of two minutes on IL-171 Cumberland Ave Southbound between IL-72 Higgins Rd and IL-171 Cumberland Ave. Average speed 15 mph.,N Cumberland Ave,Chicago,Cook,IL,US,60656-4237,US/Central,KORD,2022-01-28T08:51:00.000-05:00,15.0,3.0,80.0,29.55,1.0,N,10.0,0.01,,Light Snow
C-2180769,2,41.71347,-87.612999,2022-05-25 22:17:00+00:00,2022-05-25 23:08:20+00:00,3.470000028610228,5.0,5.0,Moderate,Delays of five minutes and delays increasing on I-94 Bishop Ford Fwy Westbound between Exits 66A 66B 115th St and Exit 63 I-57. Average speed 15 mph.,Bishop Ford Fwy,Chicago,Cook,IL,US,60628,US/Central,KMDW,2022-05-25T17:53:00.000-04:00,80.0,80.0,62.0,29.11,10.0,S,13.0,0.0,,Mostly Cloudy
C-6209278,0,41.897144,-87.617073,2022-07-28 20:59:00+00:00,2022-07-28 22:07:28+00:00,1.870000004768372,0.0,4.0,Slow,Delays of four minutes and delays increasing on US-41 Jean Baptiste Pointe Dusable Lk Shr Dr Southbound between La Salle Dr and Chicago Ave. Average speed ten mph.,N Lake Shore Dr,Chicago,Cook,IL,US,60611,US/Central,KMDW,2022-07-28T16:53:00.000-04:00,82.0,82.0,35.0,29.24,10.0,NW,15.0,0.0,,Mostly Cloudy
